agent,state_id,severity,call_type,traffic,hosp_load,time_of_day,best_action,q_values
Ambulance,229,Low,Stroke,Gridlock,Normal,Late-Night,0,"[23.042, 0.0, 0.0, 0.0, 3.022]"
Ambulance,230,Low,Stroke,Gridlock,Busy,Night,0,"[3.423, 0.0, 0.0, 0.0, 0.0]"
Ambulance,231,Low,Stroke,Gridlock,Busy,Morning,2,"[0.0, 0.0, 44.84, 0.0, -0.135]"
Ambulance,232,Low,Stroke,Gridlock,Busy,Afternoon,1,"[0.508, 44.672, -0.345, 0.789, 0.0]"
Ambulance,233,Low,Stroke,Gridlock,Busy,Evening,1,"[-0.378, 71.743, 0.0, 0.0, 0.0]"
Ambulance,234,Low,Stroke,Gridlock,Busy,Late-Night,0,"[22.976, 0.0, 0.0, 8.976, 0.11]"
Ambulance,235,Low,Stroke,Gridlock,Diversion,Night,0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
Ambulance,236,Low,Stroke,Gridlock,Diversion,Morning,0,"[22.214, 9.481, -0.403, 0.0, 0.0]"
Ambulance,237,Low,Stroke,Gridlock,Diversion,Afternoon,3,"[0.0, 0.0, 0.0, 38.557, -0.275]"
Ambulance,238,Low,Stroke,Gridlock,Diversion,Evening,4,"[0.0, 1.093, 0.0, 0.0, 30.166]"
Ambulance,239,Low,Stroke,Gridlock,Diversion,Late-Night,4,"[0.996, 0.0, 0.0, 0.0, 5.406]"
Ambulance,240,Low,Other,Clear,Normal,Night,3,"[36.878, 41.266, 17.571, 96.537, 12.9]"
Ambulance,241,Low,Other,Clear,Normal,Morning,3,"[21.564, 10.657, 7.787, 93.764, 9.584]"
Ambulance,242,Low,Other,Clear,Normal,Afternoon,3,"[26.465, 21.139, 27.466, 93.9, 12.331]"
Ambulance,243,Low,Other,Clear,Normal,Evening,3,"[10.836, 24.58, 29.862, 93.649, 14.304]"
Ambulance,244,Low,Other,Clear,Normal,Late-Night,3,"[28.33, 24.749, 39.137, 94.329, 33.734]"
Ambulance,245,Low,Other,Clear,Busy,Night,3,"[20.37, 4.016, 15.032, 93.713, 9.392]"
Ambulance,246,Low,Other,Clear,Busy,Morning,3,"[3.408, 2.767, 5.373, 89.157, 4.888]"
Ambulance,247,Low,Other,Clear,Busy,Afternoon,3,"[5.741, 13.251, 24.5, 87.23, 22.902]"
Ambulance,248,Low,Other,Clear,Busy,Evening,3,"[2.656, 2.61, 17.032, 92.121, 2.523]"
Ambulance,249,Low,Other,Clear,Busy,Late-Night,3,"[17.253, 25.866, 6.359, 94.307, 5.578]"
Ambulance,250,Low,Other,Clear,Diversion,Night,3,"[1.015, 13.809, 5.299, 89.871, 3.547]"
Ambulance,251,Low,Other,Clear,Diversion,Morning,3,"[8.776, 9.696, 1.587, 79.55, 5.164]"
Ambulance,252,Low,Other,Clear,Diversion,Afternoon,3,"[5.838, 17.656, 11.044, 92.282, 5.896]"
Ambulance,253,Low,Other,Clear,Diversion,Evening,3,"[9.749, 10.601, 0.898, 81.142, -0.209]"
Ambulance,254,Low,Other,Clear,Diversion,Late-Night,3,"[3.609, 3.285, 4.814, 89.953, 5.793]"
Ambulance,255,Low,Other,Moderate,Normal,Night,3,"[15.564, 17.833, 25.637, 95.61, 16.274]"
Ambulance,256,Low,Other,Moderate,Normal,Morning,3,"[15.0, 28.415, 30.532, 92.499, 37.991]"
Ambulance,257,Low,Other,Moderate,Normal,Afternoon,3,"[35.409, 36.159, 42.278, 91.699, 28.891]"
Ambulance,258,Low,Other,Moderate,Normal,Evening,3,"[32.807, 20.436, 26.473, 94.281, 35.788]"
Ambulance,259,Low,Other,Moderate,Normal,Late-Night,3,"[15.699, 16.926, 14.529, 93.588, 10.535]"
Ambulance,260,Low,Other,Moderate,Busy,Night,3,"[9.68, 4.33, 5.668, 89.294, 6.709]"
Ambulance,261,Low,Other,Moderate,Busy,Morning,3,"[16.982, 24.133, 9.21, 95.996, 13.591]"
Ambulance,262,Low,Other,Moderate,Busy,Afternoon,3,"[24.364, 19.96, 16.387, 92.616, 13.537]"
Ambulance,263,Low,Other,Moderate,Busy,Evening,3,"[15.85, 11.988, 18.327, 95.404, 17.092]"
Ambulance,264,Low,Other,Moderate,Busy,Late-Night,3,"[17.734, 6.476, 13.26, 95.725, 8.09]"
Ambulance,265,Low,Other,Moderate,Diversion,Night,2,"[4.382, 7.267, 70.649, 2.554, 0.0]"
Ambulance,266,Low,Other,Moderate,Diversion,Morning,3,"[9.13, 3.966, -0.166, 89.573, 9.681]"
Ambulance,267,Low,Other,Moderate,Diversion,Afternoon,3,"[11.109, 13.781, 23.845, 92.093, 7.547]"
Ambulance,268,Low,Other,Moderate,Diversion,Evening,3,"[1.445, 4.689, 7.936, 91.536, 1.914]"
Ambulance,269,Low,Other,Moderate,Diversion,Late-Night,3,"[2.616, 4.624, 6.128, 89.238, 9.769]"
Ambulance,270,Low,Other,Heavy,Normal,Night,1,"[0.883, 85.468, 4.678, 16.148, 4.034]"
Ambulance,271,Low,Other,Heavy,Normal,Morning,3,"[29.318, 47.744, 26.692, 97.623, 34.518]"
Ambulance,272,Low,Other,Heavy,Normal,Afternoon,1,"[35.687, 99.202, 31.701, 39.509, 29.201]"
Ambulance,273,Low,Other,Heavy,Normal,Evening,1,"[24.852, 97.332, 22.267, 44.316, 39.558]"
Ambulance,274,Low,Other,Heavy,Normal,Late-Night,1,"[18.672, 91.112, 13.922, 4.046, 6.744]"
Ambulance,275,Low,Other,Heavy,Busy,Night,3,"[14.841, 6.553, 0.801, 80.864, 0.295]"
Ambulance,276,Low,Other,Heavy,Busy,Morning,3,"[6.454, 28.817, 27.166, 90.596, 21.392]"
Ambulance,277,Low,Other,Heavy,Busy,Afternoon,3,"[9.075, 33.74, 20.432, 96.144, 30.084]"
Ambulance,278,Low,Other,Heavy,Busy,Evening,1,"[19.039, 96.367, 21.403, 30.973, 27.054]"
Ambulance,279,Low,Other,Heavy,Busy,Late-Night,1,"[26.486, 93.625, 4.855, 6.852, 2.248]"
Ambulance,280,Low,Other,Heavy,Diversion,Night,1,"[1.904, 80.527, 0.418, 10.457, 0.0]"
Ambulance,281,Low,Other,Heavy,Diversion,Morning,3,"[6.144, 8.553, -0.149, 87.838, 11.872]"
Ambulance,282,Low,Other,Heavy,Diversion,Afternoon,3,"[7.07, 3.688, 8.182, 93.058, 0.73]"
Ambulance,283,Low,Other,Heavy,Diversion,Evening,1,"[11.438, 91.2, 4.666, 12.086, 37.346]"
Ambulance,284,Low,Other,Heavy,Diversion,Late-Night,0,"[75.461, 4.325, 0.766, 3.483, -0.557]"
Ambulance,285,Low,Other,Gridlock,Normal,Night,3,"[0.0, 0.0, 2.799, 81.688, 1.699]"
Ambulance,286,Low,Other,Gridlock,Normal,Morning,1,"[12.22, 94.491, 23.819, 18.164, 12.2]"
Ambulance,287,Low,Other,Gridlock,Normal,Afternoon,3,"[13.524, 18.369, 18.908, 94.47, 5.067]"
Ambulance,288,Low,Other,Gridlock,Normal,Evening,1,"[22.63, 96.827, 29.658, 20.249, 27.233]"
Ambulance,289,Low,Other,Gridlock,Normal,Late-Night,1,"[0.456, 93.939, 1.353, 18.535, 1.981]"
Ambulance,290,Low,Other,Gridlock,Busy,Night,3,"[-0.279, 1.217, 0.0, 66.876, 0.0]"
Ambulance,291,Low,Other,Gridlock,Busy,Morning,1,"[13.97, 95.052, 10.909, 7.755, 4.098]"
Ambulance,292,Low,Other,Gridlock,Busy,Afternoon,3,"[1.706, 6.001, 9.293, 83.962, 14.685]"
Ambulance,293,Low,Other,Gridlock,Busy,Evening,3,"[13.233, 24.429, 11.18, 92.025, 20.37]"
Ambulance,294,Low,Other,Gridlock,Busy,Late-Night,1,"[0.167, 81.765, 16.304, 7.784, 14.968]"
Ambulance,295,Low,Other,Gridlock,Diversion,Night,3,"[-0.371, 2.623, 0.0, 54.455, 0.0]"
Ambulance,296,Low,Other,Gridlock,Diversion,Morning,3,"[0.116, 16.948, 2.025, 86.556, 0.0]"
Ambulance,297,Low,Other,Gridlock,Diversion,Afternoon,1,"[0.615, 82.765, 9.252, 20.852, 1.951]"
Ambulance,298,Low,Other,Gridlock,Diversion,Evening,1,"[5.972, 91.096, 11.935, 11.877, 13.64]"
Ambulance,299,Low,Other,Gridlock,Diversion,Late-Night,3,"[0.012, 4.874, 1.69, 70.094, 0.227]"
Ambulance,300,Moderate,Cardiac,Clear,Normal,Night,3,"[20.104, 28.291, 17.268, 95.993, 4.115]"
Ambulance,301,Moderate,Cardiac,Clear,Normal,Morning,3,"[13.288, 3.465, 17.284, 89.516, 5.7]"
Ambulance,302,Moderate,Cardiac,Clear,Normal,Afternoon,3,"[13.215, 22.067, 16.62, 96.65, 12.888]"
Ambulance,303,Moderate,Cardiac,Clear,Normal,Evening,3,"[7.492, 0.0, 8.682, 82.865, 7.358]"
Ambulance,304,Moderate,Cardiac,Clear,Normal,Late-Night,3,"[19.137, 8.865, 13.535, 96.831, 17.383]"
Ambulance,305,Moderate,Cardiac,Clear,Busy,Night,3,"[14.699, 5.92, 13.534, 91.052, 16.519]"
Ambulance,306,Moderate,Cardiac,Clear,Busy,Morning,3,"[0.908, -0.245, 0.35, 85.072, -0.31]"
Ambulance,307,Moderate,Cardiac,Clear,Busy,Afternoon,3,"[-0.402, 3.888, 0.033, 97.01, 3.896]"
Ambulance,308,Moderate,Cardiac,Clear,Busy,Evening,3,"[12.751, 2.553, 1.685, 84.753, 7.755]"
Ambulance,309,Moderate,Cardiac,Clear,Busy,Late-Night,3,"[9.398, 0.193, 3.653, 87.527, 6.584]"
Ambulance,310,Moderate,Cardiac,Clear,Diversion,Night,3,"[1.843, 0.08, 1.349, 80.969, -0.379]"
Ambulance,311,Moderate,Cardiac,Clear,Diversion,Morning,3,"[0.049, 1.168, 2.8, 77.458, 6.592]"
Ambulance,312,Moderate,Cardiac,Clear,Diversion,Afternoon,3,"[3.27, 16.8, 3.669, 80.888, 1.681]"
Ambulance,313,Moderate,Cardiac,Clear,Diversion,Evening,3,"[0.222, -0.49, 0.0, 73.305, -0.241]"
Ambulance,314,Moderate,Cardiac,Clear,Diversion,Late-Night,3,"[-0.313, 7.486, 2.962, 90.547, 4.242]"
Ambulance,315,Moderate,Cardiac,Moderate,Normal,Night,3,"[0.297, 14.034, 14.529, 89.756, 9.578]"
Ambulance,316,Moderate,Cardiac,Moderate,Normal,Morning,3,"[22.476, 10.617, 17.822, 95.069, 26.011]"
Ambulance,317,Moderate,Cardiac,Moderate,Normal,Afternoon,3,"[26.687, 26.211, 15.724, 95.279, 23.215]"
Ambulance,318,Moderate,Cardiac,Moderate,Normal,Evening,3,"[22.734, 24.179, 13.131, 92.932, 11.835]"
Ambulance,319,Moderate,Cardiac,Moderate,Normal,Late-Night,3,"[0.333, 11.617, 9.201, 90.836, 15.819]"
Ambulance,320,Moderate,Cardiac,Moderate,Busy,Night,3,"[8.683, 12.204, 5.634, 87.127, 7.288]"
Ambulance,321,Moderate,Cardiac,Moderate,Busy,Morning,3,"[11.89, 2.039, 0.955, 90.786, 0.968]"
Ambulance,322,Moderate,Cardiac,Moderate,Busy,Afternoon,3,"[2.675, 13.411, 14.059, 84.908, 0.597]"
Ambulance,323,Moderate,Cardiac,Moderate,Busy,Evening,3,"[10.965, 8.065, 15.92, 91.02, 15.783]"
Ambulance,324,Moderate,Cardiac,Moderate,Busy,Late-Night,3,"[9.243, 15.766, 3.052, 89.943, 5.621]"
Ambulance,325,Moderate,Cardiac,Moderate,Diversion,Night,3,"[0.0, 0.0, 0.0, 80.764, -0.41]"
Ambulance,326,Moderate,Cardiac,Moderate,Diversion,Morning,3,"[0.075, 2.803, 2.886, 89.791, 1.365]"
Ambulance,327,Moderate,Cardiac,Moderate,Diversion,Afternoon,3,"[0.335, 1.404, 4.692, 91.999, 7.338]"
Ambulance,328,Moderate,Cardiac,Moderate,Diversion,Evening,3,"[-0.259, 0.578, 11.456, 87.651, 6.898]"
Ambulance,329,Moderate,Cardiac,Moderate,Diversion,Late-Night,4,"[-0.145, 0.884, 0.0, 3.119, 73.904]"
Ambulance,330,Moderate,Cardiac,Heavy,Normal,Night,1,"[0.019, 80.321, 0.191, 0.891, 0.0]"
Ambulance,331,Moderate,Cardiac,Heavy,Normal,Morning,1,"[23.627, 95.67, 23.959, 41.188, 8.226]"
Ambulance,332,Moderate,Cardiac,Heavy,Normal,Afternoon,3,"[25.831, 6.383, 5.148, 94.585, 11.645]"
Ambulance,333,Moderate,Cardiac,Heavy,Normal,Evening,3,"[15.825, 26.88, 34.469, 93.863, 29.156]"
Ambulance,334,Moderate,Cardiac,Heavy,Normal,Late-Night,1,"[4.558, 87.727, 9.706, 13.343, 6.804]"
Ambulance,335,Moderate,Cardiac,Heavy,Busy,Night,1,"[3.994, 54.582, 1.374, 7.749, 0.0]"
Ambulance,336,Moderate,Cardiac,Heavy,Busy,Morning,1,"[8.886, 95.734, 9.953, 15.925, 8.735]"
Ambulance,337,Moderate,Cardiac,Heavy,Busy,Afternoon,1,"[3.404, 93.117, 16.002, 3.355, 6.991]"
Ambulance,338,Moderate,Cardiac,Heavy,Busy,Evening,1,"[23.991, 93.12, 14.454, 6.625, 15.784]"
Ambulance,339,Moderate,Cardiac,Heavy,Busy,Late-Night,3,"[0.0, 0.972, 0.0, 85.305, 0.0]"
Ambulance,340,Moderate,Cardiac,Heavy,Diversion,Night,3,"[0.0, 0.0, 0.0, 43.629, 0.0]"
Ambulance,341,Moderate,Cardiac,Heavy,Diversion,Morning,1,"[-0.354, 93.639, 8.608, 5.983, 1.003]"
Ambulance,342,Moderate,Cardiac,Heavy,Diversion,Afternoon,3,"[2.854, 2.764, 19.422, 89.969, -0.142]"
Ambulance,343,Moderate,Cardiac,Heavy,Diversion,Evening,1,"[6.965, 89.205, 4.296, 11.304, 6.678]"
Ambulance,344,Moderate,Cardiac,Heavy,Diversion,Late-Night,1,"[-0.116, 73.769, 0.494, 2.444, 0.0]"
Ambulance,345,Moderate,Cardiac,Gridlock,Normal,Night,4,"[0.0, 0.0, 0.0, 0.0, 50.29]"
Ambulance,346,Moderate,Cardiac,Gridlock,Normal,Morning,3,"[9.047, 15.505, 11.85, 91.576, 10.389]"
Ambulance,347,Moderate,Cardiac,Gridlock,Normal,Afternoon,3,"[5.439, 15.603, 17.96, 88.795, 6.892]"
Ambulance,348,Moderate,Cardiac,Gridlock,Normal,Evening,1,"[4.928, 87.285, 19.107, 7.028, 3.308]"
Ambulance,349,Moderate,Cardiac,Gridlock,Normal,Late-Night,3,"[-0.168, 0.0, -0.451, 80.987, 1.931]"
Ambulance,350,Moderate,Cardiac,Gridlock,Busy,Night,4,"[-0.074, 0.0, -0.331, 0.0, 34.761]"
Ambulance,351,Moderate,Cardiac,Gridlock,Busy,Morning,3,"[2.942, 3.051, 3.683, 86.869, 2.613]"
Ambulance,352,Moderate,Cardiac,Gridlock,Busy,Afternoon,1,"[0.391, 90.602, 6.908, 2.167, 1.975]"
Ambulance,353,Moderate,Cardiac,Gridlock,Busy,Evening,3,"[3.835, 13.059, 9.012, 85.804, 0.326]"
Ambulance,354,Moderate,Cardiac,Gridlock,Busy,Late-Night,3,"[0.0, 0.0, 2.836, 68.947, 1.146]"
Ambulance,355,Moderate,Cardiac,Gridlock,Diversion,Night,4,"[-0.203, 0.0, 0.0, 0.0, 34.667]"
Ambulance,356,Moderate,Cardiac,Gridlock,Diversion,Morning,1,"[0.0, 77.576, 0.0, 0.0, 0.871]"
Ambulance,357,Moderate,Cardiac,Gridlock,Diversion,Afternoon,3,"[8.219, 1.175, 3.34, 67.459, -0.254]"
Ambulance,358,Moderate,Cardiac,Gridlock,Diversion,Evening,3,"[0.124, 3.991, 0.0, 81.764, -0.212]"
Ambulance,359,Moderate,Cardiac,Gridlock,Diversion,Late-Night,0,"[59.241, 0.0, -0.278, 0.0, 4.722]"
Ambulance,360,Moderate,Trauma,Clear,Normal,Night,3,"[23.275, 14.073, 6.281, 94.375, 11.716]"
Ambulance,361,Moderate,Trauma,Clear,Normal,Morning,3,"[0.56, 10.908, 8.257, 86.873, 15.281]"
Ambulance,362,Moderate,Trauma,Clear,Normal,Afternoon,3,"[22.736, 18.659, 24.841, 90.847, 16.41]"
Ambulance,363,Moderate,Trauma,Clear,Normal,Evening,3,"[15.095, 19.35, 5.763, 91.834, 1.873]"
Ambulance,364,Moderate,Trauma,Clear,Normal,Late-Night,3,"[19.09, 24.224, 15.635, 89.981, 15.725]"
Ambulance,365,Moderate,Trauma,Clear,Busy,Night,3,"[10.639, 10.191, 5.619, 92.824, 13.182]"
Ambulance,366,Moderate,Trauma,Clear,Busy,Morning,3,"[1.104, 10.277, 10.213, 89.151, 4.453]"
Ambulance,367,Moderate,Trauma,Clear,Busy,Afternoon,3,"[8.374, 10.342, 8.1, 91.778, 13.796]"
Ambulance,368,Moderate,Trauma,Clear,Busy,Evening,1,"[0.048, 79.238, 0.698, 2.702, 3.408]"
Ambulance,369,Moderate,Trauma,Clear,Busy,Late-Night,3,"[4.636, 8.303, 16.299, 93.606, 12.155]"
Ambulance,370,Moderate,Trauma,Clear,Diversion,Night,3,"[4.515, 6.227, 3.756, 87.538, 7.315]"
Ambulance,371,Moderate,Trauma,Clear,Diversion,Morning,3,"[0.553, 13.097, 6.361, 76.059, 1.615]"
Ambulance,372,Moderate,Trauma,Clear,Diversion,Afternoon,3,"[-0.09, 9.958, -0.867, 86.761, 6.462]"
Ambulance,373,Moderate,Trauma,Clear,Diversion,Evening,3,"[-0.081, 6.649, 6.889, 79.706, -0.444]"
Ambulance,374,Moderate,Trauma,Clear,Diversion,Late-Night,3,"[-0.302, 6.105, 4.94, 84.761, 5.803]"
Ambulance,375,Moderate,Trauma,Moderate,Normal,Night,3,"[7.062, 5.002, 14.297, 90.883, 6.283]"
Ambulance,376,Moderate,Trauma,Moderate,Normal,Morning,3,"[32.211, 27.376, 24.178, 94.718, 11.939]"
Ambulance,377,Moderate,Trauma,Moderate,Normal,Afternoon,3,"[25.501, 21.43, 29.066, 91.166, 10.553]"
Ambulance,378,Moderate,Trauma,Moderate,Normal,Evening,3,"[24.726, 7.183, 23.819, 97.271, 21.393]"
Ambulance,379,Moderate,Trauma,Moderate,Normal,Late-Night,3,"[18.71, 12.532, 23.772, 92.484, 7.633]"
Ambulance,380,Moderate,Trauma,Moderate,Busy,Night,3,"[4.353, -0.022, 0.441, 86.341, -0.332]"
Ambulance,381,Moderate,Trauma,Moderate,Busy,Morning,3,"[5.044, 18.046, 10.506, 88.572, 33.077]"
Ambulance,382,Moderate,Trauma,Moderate,Busy,Afternoon,3,"[18.806, 4.58, 9.635, 96.33, 16.465]"
Ambulance,383,Moderate,Trauma,Moderate,Busy,Evening,3,"[19.197, 5.963, 15.639, 93.712, 18.941]"
Ambulance,384,Moderate,Trauma,Moderate,Busy,Late-Night,3,"[10.242, 13.729, 3.312, 88.357, 3.621]"
Ambulance,385,Moderate,Trauma,Moderate,Diversion,Night,3,"[5.307, 7.819, 1.931, 70.122, 1.234]"
Ambulance,386,Moderate,Trauma,Moderate,Diversion,Morning,3,"[1.049, 13.829, 7.658, 88.801, 3.748]"
Ambulance,387,Moderate,Trauma,Moderate,Diversion,Afternoon,3,"[6.193, 24.766, 2.918, 90.374, 2.41]"
Ambulance,388,Moderate,Trauma,Moderate,Diversion,Evening,3,"[4.872, 7.512, 0.608, 89.799, 5.0]"
Ambulance,389,Moderate,Trauma,Moderate,Diversion,Late-Night,3,"[-0.471, 7.277, 3.368, 90.016, 5.297]"
Ambulance,390,Moderate,Trauma,Heavy,Normal,Night,3,"[4.891, 5.738, 3.83, 88.319, 0.894]"
Ambulance,391,Moderate,Trauma,Heavy,Normal,Morning,1,"[14.403, 96.408, 37.503, 17.095, 27.186]"
Ambulance,392,Moderate,Trauma,Heavy,Normal,Afternoon,1,"[25.765, 95.348, 8.624, 24.542, 16.651]"
Ambulance,393,Moderate,Trauma,Heavy,Normal,Evening,3,"[19.222, 40.516, 15.028, 95.372, 18.285]"
Ambulance,394,Moderate,Trauma,Heavy,Normal,Late-Night,3,"[9.707, 21.535, 13.399, 91.038, 0.311]"
Ambulance,395,Moderate,Trauma,Heavy,Busy,Night,4,"[0.927, 14.031, 4.574, 0.0, 59.273]"
Ambulance,396,Moderate,Trauma,Heavy,Busy,Morning,3,"[11.96, 16.799, 11.239, 94.416, 7.352]"
Ambulance,397,Moderate,Trauma,Heavy,Busy,Afternoon,3,"[12.113, 18.435, 13.439, 89.525, 12.062]"
Ambulance,398,Moderate,Trauma,Heavy,Busy,Evening,3,"[7.064, 8.068, 24.08, 90.521, 2.629]"
Ambulance,399,Moderate,Trauma,Heavy,Busy,Late-Night,3,"[0.485, 1.449, 11.989, 73.362, -0.625]"
Ambulance,400,Moderate,Trauma,Heavy,Diversion,Night,1,"[5.931, 73.527, 2.247, 0.0, 8.158]"
Ambulance,401,Moderate,Trauma,Heavy,Diversion,Morning,3,"[1.17, 29.584, 3.437, 91.111, 7.697]"
Ambulance,402,Moderate,Trauma,Heavy,Diversion,Afternoon,1,"[-0.375, 91.012, 0.747, 0.878, 13.417]"
Ambulance,403,Moderate,Trauma,Heavy,Diversion,Evening,3,"[7.67, 3.659, 1.429, 91.552, 11.363]"
Ambulance,404,Moderate,Trauma,Heavy,Diversion,Late-Night,1,"[0.0, 88.391, 2.242, 0.0, 2.104]"
Ambulance,405,Moderate,Trauma,Gridlock,Normal,Night,0,"[59.511, 0.0, 3.696, 0.0, 16.051]"
Ambulance,406,Moderate,Trauma,Gridlock,Normal,Morning,1,"[24.636, 91.314, 17.61, 13.793, 4.74]"
Ambulance,407,Moderate,Trauma,Gridlock,Normal,Afternoon,1,"[1.787, 94.078, 4.974, 2.184, 4.851]"
Ambulance,408,Moderate,Trauma,Gridlock,Normal,Evening,1,"[18.647, 95.208, 19.234, 12.371, 14.106]"
Ambulance,409,Moderate,Trauma,Gridlock,Normal,Late-Night,1,"[4.36, 85.268, 0.777, 3.416, 7.388]"
Ambulance,410,Moderate,Trauma,Gridlock,Busy,Night,4,"[6.994, 0.0, 0.0, 0.0, 48.527]"
Ambulance,411,Moderate,Trauma,Gridlock,Busy,Morning,1,"[12.226, 94.083, 3.843, 9.492, 9.416]"
Ambulance,412,Moderate,Trauma,Gridlock,Busy,Afternoon,1,"[0.787, 82.545, 2.446, 17.251, 7.452]"
Ambulance,413,Moderate,Trauma,Gridlock,Busy,Evening,1,"[1.573, 89.351, 6.693, 6.691, 0.747]"
Ambulance,414,Moderate,Trauma,Gridlock,Busy,Late-Night,1,"[11.304, 80.462, 0.0, 2.257, 0.0]"
Ambulance,415,Moderate,Trauma,Gridlock,Diversion,Night,0,"[35.867, 0.0, 0.0, 0.0, 0.0]"
Ambulance,416,Moderate,Trauma,Gridlock,Diversion,Morning,1,"[2.828, 77.63, 0.419, 1.061, -0.45]"
Ambulance,417,Moderate,Trauma,Gridlock,Diversion,Afternoon,3,"[0.0, 3.529, -0.051, 65.472, 2.353]"
Ambulance,418,Moderate,Trauma,Gridlock,Diversion,Evening,1,"[9.703, 89.824, 7.614, 2.088, 9.176]"
Ambulance,419,Moderate,Trauma,Gridlock,Diversion,Late-Night,1,"[0.0, 58.604, 0.0, 0.0, 0.0]"
Ambulance,420,Moderate,Respiratory,Clear,Normal,Night,3,"[8.515, 13.091, 10.774, 98.131, 30.27]"
Ambulance,421,Moderate,Respiratory,Clear,Normal,Morning,3,"[3.557, 17.189, 9.95, 93.816, 13.102]"
Ambulance,422,Moderate,Respiratory,Clear,Normal,Afternoon,3,"[11.901, 10.96, 10.548, 92.23, 17.498]"
Ambulance,423,Moderate,Respiratory,Clear,Normal,Evening,3,"[7.679, 11.953, 7.975, 89.303, 4.706]"
Ambulance,424,Moderate,Respiratory,Clear,Normal,Late-Night,3,"[6.954, 10.783, 26.327, 95.84, 24.811]"
Ambulance,425,Moderate,Respiratory,Clear,Busy,Night,3,"[9.117, 5.346, 13.636, 96.034, 3.707]"
Ambulance,426,Moderate,Respiratory,Clear,Busy,Morning,3,"[2.541, -0.503, 12.184, 90.566, 0.703]"
Ambulance,427,Moderate,Respiratory,Clear,Busy,Afternoon,3,"[2.087, 10.238, 11.993, 90.703, 17.935]"
Ambulance,428,Moderate,Respiratory,Clear,Busy,Evening,3,"[8.115, 15.337, 5.1, 86.284, 3.117]"
Ambulance,429,Moderate,Respiratory,Clear,Busy,Late-Night,3,"[11.186, 0.985, 11.988, 92.442, 1.568]"
Ambulance,430,Moderate,Respiratory,Clear,Diversion,Night,3,"[5.269, 3.823, 5.676, 86.958, 0.299]"
Ambulance,431,Moderate,Respiratory,Clear,Diversion,Morning,0,"[73.719, 0.348, 1.37, 0.0, 1.398]"
Ambulance,432,Moderate,Respiratory,Clear,Diversion,Afternoon,3,"[0.305, 1.236, 7.288, 86.623, 8.464]"
Ambulance,433,Moderate,Respiratory,Clear,Diversion,Evening,3,"[10.319, -0.327, 0.0, 72.031, 0.916]"
Ambulance,434,Moderate,Respiratory,Clear,Diversion,Late-Night,3,"[3.233, 7.476, 0.438, 88.367, 0.053]"
Ambulance,435,Moderate,Respiratory,Moderate,Normal,Night,3,"[14.961, 5.753, 14.595, 92.642, 6.44]"
Ambulance,436,Moderate,Respiratory,Moderate,Normal,Morning,3,"[23.555, 31.272, 23.352, 94.182, 27.988]"
Ambulance,437,Moderate,Respiratory,Moderate,Normal,Afternoon,3,"[22.871, 35.431, 24.964, 98.966, 32.812]"
Ambulance,438,Moderate,Respiratory,Moderate,Normal,Evening,3,"[10.438, 20.446, 18.96, 92.673, 15.544]"
Ambulance,439,Moderate,Respiratory,Moderate,Normal,Late-Night,3,"[12.588, 23.43, 17.898, 95.3, 16.475]"
Ambulance,440,Moderate,Respiratory,Moderate,Busy,Night,3,"[10.321, -0.147, 0.587, 91.868, 7.856]"
Ambulance,441,Moderate,Respiratory,Moderate,Busy,Morning,3,"[20.588, 20.125, 7.976, 90.674, 27.117]"
Ambulance,442,Moderate,Respiratory,Moderate,Busy,Afternoon,3,"[20.251, 19.0, 9.712, 91.504, 10.579]"
Ambulance,443,Moderate,Respiratory,Moderate,Busy,Evening,3,"[7.698, 7.873, 13.375, 93.835, 0.606]"
Ambulance,444,Moderate,Respiratory,Moderate,Busy,Late-Night,3,"[20.531, 7.384, 9.735, 92.459, 2.501]"
Ambulance,445,Moderate,Respiratory,Moderate,Diversion,Night,3,"[-0.771, -0.307, 2.628, 80.667, 0.0]"
Ambulance,446,Moderate,Respiratory,Moderate,Diversion,Morning,3,"[17.62, -0.334, 7.401, 87.672, 5.479]"
Ambulance,447,Moderate,Respiratory,Moderate,Diversion,Afternoon,3,"[12.954, 6.433, -0.307, 92.254, 5.078]"
Ambulance,448,Moderate,Respiratory,Moderate,Diversion,Evening,3,"[10.49, 6.503, 1.977, 89.176, 0.08]"
Ambulance,449,Moderate,Respiratory,Moderate,Diversion,Late-Night,3,"[6.034, 2.558, -0.393, 85.907, -0.212]"
Ambulance,450,Moderate,Respiratory,Heavy,Normal,Night,1,"[-0.419, 83.062, 1.649, 16.758, 10.685]"
Ambulance,451,Moderate,Respiratory,Heavy,Normal,Morning,1,"[13.176, 92.356, 27.492, 39.584, 15.389]"
Ambulance,452,Moderate,Respiratory,Heavy,Normal,Afternoon,3,"[20.466, 25.937, 18.454, 95.83, 11.777]"
Ambulance,453,Moderate,Respiratory,Heavy,Normal,Evening,3,"[25.233, 45.49, 22.155, 95.546, 20.067]"
Ambulance,454,Moderate,Respiratory,Heavy,Normal,Late-Night,1,"[6.355, 92.688, 6.112, 27.927, 17.928]"
Ambulance,455,Moderate,Respiratory,Heavy,Busy,Night,3,"[3.186, 0.0, 0.351, 75.214, 8.528]"
